TIME,EWF,EIWP,EOWP,EEWT,ELWT,CAT,EAT,ERP,SAET,CRP,SCT,CWF,COWP,CEWT,CLWT,IGVP,OTP,DOP,OTT,PTPT,RUNTIME
2020-06-07,-2.8,0,-4.7,10.5,11.3,0,0.1,-45.5,11.2,-11,25.2,27.9,27.9,25.4,25.8,0,-46.9,-49.6,61.6,314.0671866,0
2020-06-07,-2.1,0,12.2,10.8,11.3,0,0,-45.5,11.4,-11.7,24.9,27.9,27.6,25.4,25.9,0,-46.2,-48.3,63.5,314.3971206,0
2020-06-07,-2.1,0,9.3,10.9,11.4,0,0,-44.8,11.6,-13.8,24.3,27.9,27.2,25.4,25.9,0,-46.2,-48.3,61.3,314.3971206,0
2020-06-07,-2.1,0,4.2,10.6,11.6,0,0,-44.8,11.6,-14.5,24.1,27.9,26.8,25.4,25.9,0,-46.2,-48.3,59.9,314.3971206,0
2020-06-07,-2.8,0,-4.3,10.4,11.6,0,0.1,-44.8,11.4,-14.5,23.9,27.9,26.5,25.4,25.8,0,-46.2,-49,62.2,314.3971206,0
2020-06-08,-2.1,0,11.5,10.2,11.4,0,0.1,-45.5,11.3,-15.9,23.4,27.9,26,25.4,25.7,0,-46.9,-49,63.4,314.7270546,0
2020-06-08,-2.8,0,7.4,10.1,11.3,0,0.2,-45.5,11.2,-17.9,22.9,27.8,25.7,25.3,25.7,0,-46.9,-49.6,61.8,314.7270546,0
2020-06-08,-2.8,0,0.7,9.8,11.1,0,0.2,-46.2,10.9,-17.9,22.6,27.5,25.4,25.2,25.6,0,-46.9,-49.6,59.8,314.7270546,0
2020-06-08,-2.8,0,1.8,9.7,10.9,0,0.1,-46.2,10.7,-17.9,22.7,27.5,25.4,25.1,25.4,0,-47.6,-50.3,61.2,315.0269946,0
2020-06-08,-2.8,0,9.3,9.6,10.8,0,0.2,-46.9,10.6,-20,21.9,27.5,25,24.9,25.3,0,-47.6,-50.3,63.3,315.0269946,0
2020-06-08,-2.8,0,4.3,9.6,10.7,0,0.2,-46.9,10.6,-20.7,21.8,27.4,25,24.8,25.2,0,-47.6,-50.3,62.6,315.0269946,0
2020-06-08,-2.1,0,-4.2,9.4,10.6,0,0.1,-47.6,10.4,-20.7,21.8,26.9,24.8,24.7,25,0,-48.3,-50.3,60.4,315.0269946,0
2020-06-08,-2.1,0,10.3,9.4,10.4,0,0.1,-47.6,10.4,-21.4,21.4,26.9,24.7,24.6,24.9,0,-48.3,-50.3,61,315.3269346,0
2020-05-24,0,0,27,10,11,0,0,-44,12,-11,25,26,28,27,27,0,-46,-46,63,418,0
2020-05-25,1,0,26,10,11,0,0,-45,12,-12,25,26,27,27,27,0,-47,-46,60,418,0
2020-05-25,0,0,27,9,11,0,0,-46,11,-13,25,26,27,26,27,0,-47,-47,63,418,0
2020-05-25,1,0,27,9,11,0,0,-46,11,-12,25,26,28,26,27,0,-48,-47,62,418,0
2020-05-25,1,0,27,9,11,0,0,-46,11,-12,25,26,28,26,27,0,-48,-47,60,418,0
2020-05-25,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-48,-48,63,418,0
2020-05-25,1,0,28,9,11,0,0,-46,11,-12,25,26,28,26,27,0,-48,-48,62,418,0
2020-05-25,1,0,27,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-48,-48,60,418,0
2020-05-25,1,0,27,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-49,-48,63,418,0
2020-05-25,1,0,27,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-49,-48,61,418,0
2020-05-25,1,0,27,9,10,0,0,-46,11,-13,25,26,27,26,27,0,-49,-48,62,418,0
2020-05-25,1,0,26,9,10,0,0,-47,11,-14,24,26,27,26,27,0,-49,-48,63,418,0
2020-05-25,1,0,26,9,10,0,0,-46,11,-14,24,26,27,26,27,0,-49,-48,60,418,0
2020-05-25,0,0,27,9,10,0,0,-46,11,-13,25,26,27,26,27,0,-48,-48,63,418,0
2020-05-25,1,0,27,9,10,0,0,-46,11,-12,25,26,27,26,27,0,-48,-48,61,418,0
2020-05-25,1,0,27,10,10,0,0,-46,11,-12,25,26,28,26,27,0,-48,-48,61,418,0
2020-05-25,1,0,27,10,10,0,0,-46,11,-11,25,26,28,26,27,0,-48,-47,63,418,0
2020-05-25,0,0,28,10,10,0,0,-46,11,-11,25,26,28,26,27,0,-47,-47,61,418,0
2020-05-25,1,0,28,10,10,0,0,-46,11,-10,25,26,28,26,27,0,-47,-46,62,418,0
2020-05-25,1,0,28,10,10,0,0,-45,11,-11,25,26,28,26,27,0,-47,-46,63,418,0
2020-05-25,1,0,27,10,10,0,0,-45,12,-11,25,26,28,26,27,0,-47,-46,61,418,0
2020-05-25,1,0,27,10,11,0,0,-45,12,-12,25,26,28,26,27,0,-47,-46,62,418,0
2020-05-25,1,0,28,10,11,0,0,-45,12,-11,25,26,28,26,27,0,-47,-46,63,418,0
2020-05-25,1,0,27,10,11,0,0,-45,12,-11,25,26,28,26,27,0,-47,-46,61,418,0
2020-05-25,1,0,28,10,11,0,0,-45,11,-11,25,26,28,26,27,0,-47,-46,62,418,0
2020-05-26,0,0,28,9,11,0,0,-46,11,-11,25,26,28,26,27,0,-47,-47,63,418,0
2020-05-26,0,0,28,9,11,0,0,-46,11,-11,25,26,28,26,27,0,-47,-47,61,418,0
2020-05-26,0,0,28,9,11,0,0,-46,11,-11,25,26,28,26,27,0,-47,-47,62,418,0
2020-05-26,1,0,28,9,11,0,0,-46,11,-11,25,26,28,26,27,0,-48,-47,63,418,0
2020-05-26,1,0,28,9,10,0,0,-46,11,-11,25,26,28,26,27,0,-48,-47,60,418,0
2020-05-26,1,0,26,9,10,0,0,-46,11,-12,25,26,27,26,27,0,-48,-47,62,418,0
2020-05-26,1,0,27,9,10,0,0,-46,11,-13,24,26,27,26,27,0,-48,-48,62,418,0
2020-05-26,1,0,27,9,10,0,0,-46,11,-13,25,26,28,26,27,0,-48,-48,60,418,0
2020-05-26,1,0,27,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-48,-48,63,418,0
2020-05-26,1,0,26,9,10,0,0,-46,11,-13,25,26,27,26,27,0,-48,-48,61,418,0
2020-05-26,1,0,26,9,10,0,0,-46,11,-15,24,26,27,26,27,0,-48,-48,62,418,0
2020-05-26,1,0,26,9,10,0,0,-46,11,-15,24,26,27,26,27,0,-48,-48,62,418,0
2020-05-26,1,0,25,9,10,0,0,-46,11,-15,24,26,27,26,27,0,-48,-48,60,418,0
2020-05-26,1,0,25,9,10,0,0,-46,11,-15,24,25,27,26,27,0,-48,-48,63,418,0
2020-05-26,1,0,25,10,10,0,0,-46,11,-15,24,25,27,26,27,0,-48,-47,60,418,0
2020-05-26,0,0,26,10,10,0,0,-46,11,-14,24,25,27,26,26,0,-47,-47,63,418,0
2020-05-26,1,0,27,10,10,0,0,-46,11,-13,24,25,27,26,26,0,-47,-46,62,418,0
2020-05-26,1,0,27,10,10,0,0,-46,11,-13,24,25,27,26,26,0,-47,-46,60,418,0
2020-05-26,0,0,27,10,10,0,0,-46,11,-13,25,25,27,26,26,0,-46,-46,63,418,0
2020-05-26,0,0,27,10,10,0,0,-45,12,-12,25,25,28,26,26,0,-46,-46,61,418,0
2020-05-26,1,0,27,10,11,0,0,-45,12,-12,25,25,27,26,26,0,-46,-46,61,418,0
2020-05-26,1,0,27,10,11,0,0,-45,12,-12,25,25,28,26,27,0,-46,-46,63,418,0
2020-05-26,1,0,28,10,11,0,0,-45,12,-12,25,25,28,26,27,0,-46,-46,61,418,0
2020-05-26,1,0,28,10,11,0,0,-45,12,-12,25,25,28,26,27,0,-46,-46,60,418,0
2020-05-27,1,0,28,10,11,0,0,-45,12,-12,25,25,28,26,27,0,-46,-46,63,418,0
2020-05-27,1,0,28,10,11,0,0,-45,11,-12,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-27,1,0,28,10,11,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,60,418,0
2020-05-27,1,0,28,10,11,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,63,418,0
2020-05-27,0,0,28,10,11,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-27,0,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,60,418,0
2020-05-27,0,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-27,0,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,63,418,0
2020-05-27,0,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-27,0,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,60,418,0
2020-05-27,0,0,27,10,10,0,0,-46,11,-12,25,25,27,26,27,0,-46,-46,63,418,0
2020-05-27,0,0,27,10,11,0,0,-46,11,-13,24,25,27,26,27,0,-46,-46,61,418,0
2020-05-27,0,0,27,10,10,0,0,-46,11,-13,24,25,27,26,27,0,-46,-46,60,418,0
2020-05-27,1,0,27,10,10,0,0,-46,11,-14,24,25,27,26,27,0,-46,-45,63,418,0
2020-05-27,1,0,27,10,11,0,0,-46,11,-13,25,25,27,26,27,0,-46,-45,61,418,0
2020-05-27,1,0,27,10,10,0,0,-46,11,-13,25,25,27,26,27,0,-46,-45,62,418,0
2020-05-27,1,0,27,10,10,0,0,-46,11,-13,25,25,27,26,27,0,-46,-45,62,418,0
2020-05-27,1,0,27,10,11,0,0,-46,11,-13,25,25,27,26,27,0,-46,-45,60,418,0
2020-05-27,1,0,27,10,11,0,0,-46,11,-13,25,25,27,26,27,0,-46,-45,63,418,0
2020-05-27,1,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-45,61,418,0
2020-05-27,1,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-45,60,418,0
2020-05-27,1,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-45,63,418,0
2020-05-27,1,0,27,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-45,62,418,0
2020-05-27,1,0,28,10,10,0,0,-46,11,-13,25,25,28,26,27,0,-46,-45,60,418,0
2020-05-28,1,0,28,9,11,0,0,-46,11,-13,25,25,28,26,27,0,-46,-45,63,418,0
2020-05-28,1,0,28,9,11,0,0,-46,11,-13,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-28,1,0,28,9,10,0,0,-46,11,-13,25,25,28,26,27,0,-46,-46,60,418,0
2020-05-28,1,0,28,9,10,0,0,-46,11,-13,25,25,28,26,27,0,-46,-46,63,418,0
2020-05-28,0,0,28,9,10,0,0,-46,11,-13,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-28,0,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,60,418,0
2020-05-28,0,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-28,0,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,63,418,0
2020-05-28,1,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-47,-46,61,418,0
2020-05-28,1,0,28,9,10,0,0,-46,11,-13,25,25,28,26,27,0,-47,-46,61,418,0
2020-05-28,1,0,28,9,10,0,0,-46,11,-13,25,25,28,26,27,0,-47,-46,63,418,0
2020-05-28,1,0,27,9,10,0,0,-46,11,-13,25,25,28,26,27,0,-47,-46,61,418,0
2020-05-28,1,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-47,-46,60,418,0
2020-05-28,0,0,28,9,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,63,418,0
2020-05-28,0,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,62,418,0
2020-05-28,0,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-46,60,418,0
2020-05-28,1,0,28,10,10,0,0,-46,11,-12,25,25,28,26,27,0,-46,-45,63,418,0
2020-05-28,1,0,28,10,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-45,62,418,0
2020-05-28,1,0,28,10,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-45,60,418,0
2020-05-28,1,0,28,10,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-45,62,418,0
2020-05-28,1,0,28,10,11,0,0,-46,11,-12,25,26,28,26,27,0,-46,-45,63,418,0
2020-05-28,1,0,28,10,11,0,0,-46,11,-11,25,26,28,26,27,0,-46,-46,61,418,0
2020-05-28,1,0,28,10,11,0,0,-46,11,-11,25,26,28,26,27,0,-46,-46,60,418,0
2020-05-28,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-46,63,418,0
2020-05-29,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-46,62,418,0
2020-05-29,0,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-46,61,418,0
2020-05-29,0,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-46,62,418,0
2020-05-29,1,0,28,9,11,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,63,418,0
2020-05-29,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,61,418,0
2020-05-29,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,62,418,0
2020-05-29,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,63,418,0
2020-05-29,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,62,418,0
2020-05-29,1,0,28,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,60,418,0
2020-05-29,1,0,27,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,63,418,0
2020-05-29,1,0,27,9,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,62,418,0
2020-05-29,1,0,28,10,10,0,0,-46,11,-12,25,26,28,26,27,0,-47,-46,60,418,0
2020-05-29,0,0,28,10,10,0,0,-46,11,-12,25,26,28,26,27,0,-46,-46,63,418,0
2020-05-29,1,0,28,10,10,0,0,-46,11,-11,25,26,28,26,27,0,-46,-46,62,418,0
2020-05-29,1,0,29,10,10,0,0,-46,11,-10,26,26,28,26,27,0,-46,-45,60,418,0
2020-05-29,0,0,29,10,10,0,0,-45,12,-10,26,26,29,27,27,0,-45,-45,62,418,0
2020-05-29,1,0,29,10,10,0,0,-45,12,-9,26,26,29,27,27,0,-45,-44,63,418,0
2020-05-29,1,0,29,11,11,0,0,-44,12,-8,26,26,29,27,27,0,-44,-43,62,418,0
2020-05-29,1,0,29,10,11,0,0,-44,12,-8,26,26,29,27,27,0,-44,-43,60,418,0
2020-05-29,1,0,29,10,11,0,0,-44,12,-8,26,26,29,27,28,0,-44,-43,63,418,0
2020-05-29,1,0,29,10,11,0,0,-44,12,-8,26,26,29,27,28,0,-44,-43,63,418,0
2020-05-29,1,0,29,10,11,0,0,-44,12,-8,26,26,29,27,28,0,-45,-43,61,418,0
2020-05-29,1,0,29,10,11,0,0,-44,12,-8,26,26,29,27,28,0,-45,-44,60,418,0
2020-05-29,1,0,29,10,11,0,0,-45,12,-8,26,26,29,27,28,0,-46,-45,63,418,0
2020-05-30,1,0,29,9,11,0,0,-45,12,-8,26,26,29,27,28,0,-46,-45,63,418,0
2020-05-30,1,0,29,9,11,0,0,-46,11,-8,26,26,29,27,28,0,-46,-46,61,418,0
2020-05-30,0,0,29,9,11,0,0,-46,11,-9,26,26,29,27,28,0,-46,-46,60,418,0
2020-05-30,0,0,29,9,11,0,0,-46,11,-9,26,26,29,27,28,0,-46,-46,63,418,0
2020-05-30,1,0,29,9,10,0,0,-46,11,-9,26,26,29,27,28,0,-47,-46,63,418,0
2020-05-30,1,0,29,9,10,0,0,-46,11,-10,26,26,29,27,28,0,-47,-46,61,418,0
2020-05-30,1,0,29,9,10,0,0,-46,11,-10,26,26,29,27,28,0,-47,-46,60,418,0
2020-05-30,0,0,29,9,10,0,0,-46,11,-10,25,26,29,27,28,0,-47,-47,63,418,0
2020-05-30,0,0,29,9,10,0,0,-46,11,-10,25,26,29,27,28,0,-47,-47,63,418,0
2020-05-30,0,0,28,9,10,0,0,-46,11,-10,25,26,28,27,28,0,-47,-47,61,418,0
2020-05-30,0,0,29,9,10,0,0,-46,11,-10,26,26,28,27,28,0,-47,-47,61,418,0
2020-05-30,0,0,29,9,10,0,0,-46,11,-10,26,26,29,27,28,0,-47,-47,63,418,0
2020-05-30,0,0,29,9,10,0,0,-46,11,-9,26,26,29,27,28,0,-47,-47,61,418,0
2020-05-30,1,0,29,9,10,0,0,-46,11,-8,26,26,29,27,28,0,-47,-46,60,418,0
2020-05-30,1,0,30,10,10,0,0,-46,11,-7,27,26,30,27,28,0,-47,-46,62,418,0
2020-05-30,0,0,30,10,10,0,0,-46,11,-6,27,26,30,27,28,0,-46,-46,63,418,0
2020-05-30,0,0,30,10,10,0,0,-46,11,-5,27,26,30,27,28,0,-46,-46,61,418,0
2020-05-30,1,0,30,10,10,0,0,-45,12,-5,27,26,30,28,28,0,-46,-45,60,418,0
2020-05-30,1,0,30,10,11,0,0,-45,12,-5,27,26,30,28,28,0,-46,-45,62,418,0
2020-05-30,1,0,30,10,10,0,0,-45,12,-5,27,26,30,28,28,0,-46,-45,63,418,0
2020-05-30,1,0,30,10,11,0,0,-45,12,-5,27,26,30,28,28,0,-46,-45,61,418,0
2020-05-30,1,0,30,10,10,0,0,-45,12,-5,27,27,30,28,29,0,-46,-45,60,418,0
2020-05-30,1,0,30,10,11,0,0,-45,12,-5,27,27,30,28,29,0,-46,-46,62,418,0
2020-05-30,1,0,30,10,11,0,0,-45,12,-5,27,27,30,28,28,0,-46,-46,63,418,0
2020-05-31,1,0,30,10,11,0,0,-45,12,-6,27,27,30,28,28,0,-46,-46,62,418,0
2020-05-31,0,0,30,9,10,0,0,-45,12,-6,27,27,30,28,28,0,-46,-46,60,418,0
2020-05-31,1,0,29,9,10,0,0,-46,11,-8,26,27,29,28,28,0,-47,-46,62,418,0
2020-05-31,1,0,29,9,10,0,0,-46,11,-8,26,27,29,28,28,0,-47,-46,63,418,0
2020-05-31,1,0,29,9,10,0,0,-46,11,-8,26,27,29,28,28,0,-47,-46,61,418,0
2020-05-31,0,0,29,9,10,0,0,-46,11,-9,26,27,29,28,28,0,-47,-47,62,418,0
2020-05-31,0,0,29,9,10,0,0,-46,11,-10,26,27,29,28,28,0,-47,-47,63,418,0
2020-05-31,0,0,29,9,10,0,0,-46,11,-10,26,27,29,28,28,0,-47,-47,61,418,0
2020-05-31,1,0,29,9,10,0,0,-46,11,-10,26,27,29,28,28,0,-48,-47,60,418,0
2020-05-31,1,0,28,9,10,0,0,-46,11,-10,25,27,28,27,28,0,-48,-47,63,418,0
2020-05-31,1,0,28,9,10,0,0,-46,11,-10,26,27,28,27,28,0,-48,-47,62,418,0
2020-05-31,1,0,29,9,10,0,0,-46,11,-10,26,27,29,27,28,0,-48,-47,60,418,0
2020-05-31,1,0,29,9,10,0,0,-46,11,-8,26,27,29,27,28,0,-48,-47,62,418,0
2020-05-31,0,0,29,10,10,0,0,-46,11,-7,27,27,29,27,28,0,-47,-47,63,418,0
2020-05-31,1,0,30,10,10,0,0,-46,11,-6,27,27,30,27,28,0,-47,-46,61,418,0
2020-05-31,0,0,30,10,10,0,0,-45,11,-5,27,27,30,28,28,0,-46,-46,60,418,0
2020-05-31,1,0,30,10,11,0,0,-45,12,-5,27,27,30,28,28,0,-46,-46,63,418,0
2020-05-31,1,0,30,10,11,0,0,-45,12,-4,27,27,30,28,28,0,-46,-45,62,418,0
2020-05-31,1,0,30,10,11,0,0,-44,12,-3,27,27,30,28,28,0,-46,-45,61,418,0
2020-05-31,0,0,30,10,10,0,0,-44,12,-3,28,27,30,28,28,0,-45,-45,60,418,0
2020-05-31,0,0,30,10,11,0,0,-44,12,-3,28,27,30,28,28,0,-45,-45,62,418,0
2020-05-31,0,0,30,10,11,0,0,-44,12,-4,27,27,30,28,29,0,-45,-45,63,418,0
2020-05-31,0,0,30,10,11,0,0,-44,12,-5,27,27,30,28,29,0,-45,-45,61,418,0
2020-05-31,1,0,30,10,11,0,0,-44,12,-5,27,27,30,28,29,0,-46,-45,60,418,0
2020-06-01,1,0,30,10,11,0,0,-44,12,-5,27,27,30,28,29,0,-46,-45,63,418,0
2020-06-01,1,0,30,10,11,0,0,-44,12,-6,27,27,30,28,29,0,-46,-45,63,418,0
2020-06-01,1,0,30,10,11,0,0,-44,12,-6,27,27,30,28,29,0,-46,-45,61,418,0
2020-06-01,1,0,29,10,11,0,0,-44,12,-7,26,27,29,28,29,0,-46,-46,60,418,0
2020-06-01,1,0,29,10,11,0,0,-44,12,-8,26,27,29,28,29,0,-46,-46,63,418,0
2020-06-01,1,0,29,10,11,0,0,-45,12,-8,26,27,29,28,28,0,-46,-46,61,418,0
2020-06-01,0,0,29,10,11,0,0,-45,12,-9,26,27,29,28,28,0,-46,-46,60,418,0
2020-06-01,0,0,29,10,11,0,0,-45,12,-8,26,27,29,28,28,0,-46,-46,63,418,0
2020-06-01,0,0,29,10,11,0,0,-45,12,-8,26,27,29,28,28,0,-46,-46,62,418,0
2020-06-01,0,0,29,10,10,0,0,-45,12,-8,26,27,29,28,28,0,-46,-46,61,418,0
2020-06-01,0,0,29,10,11,0,0,-45,12,-8,26,27,29,28,28,0,-46,-46,60,418,0
2020-06-01,0,0,29,10,11,0,0,-45,12,-8,26,27,29,28,28,0,-46,-46,63,418,0
2020-06-01,1,0,29,10,11,0,0,-45,12,-7,26,27,29,28,28,0,-46,-46,62,418,0
2020-06-01,1,0,30,11,11,0,0,-44,12,-6,27,27,30,28,28,0,-46,-45,60,418,0
2020-06-01,118,135,23,10,5,2,2,-61,3,16,33,47,43,27,31,79,-66,52,53,418,13
2020-06-01,119,119,9,9,5,2,2,-61,3,16,33,47,44,28,31,70,-66,53,53,419,13
2020-06-01,119,117,35,9,5,2,2,-61,3,16,33,46,44,28,31,68,-66,52,53,419,13
2020-06-01,119,118,34,9,5,2,2,-61,3,17,33,46,44,28,31,70,-66,54,53,419,13
2020-06-01,119,117,34,9,5,2,2,-61,3,18,33,47,45,28,32,69,-66,54,54,419,13
2020-06-01,119,116,33,9,5,2,2,-61,4,18,33,46,45,28,32,67,-66,54,53,419,13
2020-06-01,119,104,-8,9,5,1,1,-61,4,12,32,41,44,28,31,60,-67,52,53,419,13
2020-06-01,119,99,5,8,5,1,1,-61,4,9,31,39,44,27,30,57,-67,52,53,419,13
2020-06-01,118,97,23,8,5,1,1,-61,4,7,31,37,44,26,29,56,-67,51,53,420,13
2020-06-01,119,95,-4,9,5,1,1,-60,4,6,30,35,44,26,29,56,-68,51,53,420,13
2020-06-02,118,93,21,8,5,1,1,-60,4,4,30,35,43,26,29,54,-68,50,53,421,0
2020-06-02,1,0,28,8,9,0,0,-51,8,-36,16,24,40,26,26,0,-50,-50,56,421,0
2020-06-02,0,0,32,9,9,0,0,-50,9,-24,21,23,33,26,26,0,-51,-51,60,421,0
2020-06-02,1,0,32,9,10,0,0,-50,9,-19,22,23,31,26,26,0,-50,-50,63,421,0
2020-06-02,1,0,31,9,10,0,0,-48,10,-15,24,23,30,26,26,0,-50,-48,61,421,0
2020-06-02,1,0,30,9,10,0,0,-48,10,-12,25,23,30,26,27,0,-50,-48,62,421,0
2020-06-02,1,0,30,9,10,0,0,-48,10,-12,25,24,29,26,27,0,-49,-48,62,421,0
2020-06-02,1,0,30,9,10,0,0,-48,10,-10,25,25,29,26,27,0,-49,-48,60,421,0
2020-06-02,1,0,29,9,10,0,0,-48,10,-10,26,25,29,26,27,0,-49,-48,62,421,0
2020-06-02,1,0,29,9,10,0,0,-48,10,-10,25,25,29,26,27,0,-49,-48,63,421,0
2020-06-02,1,0,29,10,10,0,0,-48,10,-10,26,25,29,26,27,0,-48,-48,61,421,0
2020-06-02,1,0,29,10,11,0,0,-48,11,-9,26,26,29,26,27,0,-48,-48,62,421,0
2020-06-02,119,116,23,9,5,2,2,-61,3,15,33,47,44,27,31,68,-66,53,53,421,24
2020-06-02,120,120,33,9,5,2,2,-61,3,17,33,46,44,28,31,70,-66,55,53,421,24
2020-06-02,120,119,34,9,5,2,2,-61,3,17,33,47,44,28,32,70,-66,55,53,421,24
2020-06-02,119,121,33,9,5,2,2,-61,3,18,34,49,44,28,32,72,-66,54,53,421,24
2020-06-02,292,0,29,9,10,0,0,-48,10,-10,26,23,29,26,27,0,-51,241,60,-758,0
2020-06-02,-3,0,10,10,13,0,0,-43,12,-13,24,29,29,26,26,0,-47,-50,61,304,0
2020-06-02,-2.8,0,8.1,9.6,12.3,0,0.3,-43.4,12,-13.1,24.3,29.2,28.5,25.7,26.4,0,-46.9,-49.6,61.7,303.5692861,0
2020-06-02,-3,0,6,9,12,0,0,-44,12,-14,24,29,28,26,26,0,-48,-50,63,304,0
2020-06-02,-2,0,0,9,12,0,0,-45,12,-15,24,29,28,26,26,0,-49,-51,61,304,0
2020-06-02,-2.1,0,-5.3,8.7,11.7,0,0.3,-45.5,11.3,-16.5,23.2,29.1,27.2,25.7,26.4,0,-49.6,-51.7,62,303.5692861,0
2020-07-12,-1.4,0,0.5,10.6,11.7,0,0.1,-44.8,11.5,-8.3,26,28.1,28.5,26.2,26.7,0,-44.8,-46.9,63.4,477.1445711,0
2020-07-12,-2.1,0,7.2,10.8,11.7,0,0.1,-44.8,11.6,-8.3,26.2,28.1,28.8,26.2,26.8,0,-44.8,-46.9,62.5,477.5044991,0
2020-07-12,-1.4,0,10.2,11.1,11.8,0,0.1,-44.1,11.8,-6.9,26.4,28.1,29.3,26.3,26.8,0,-44.8,-46.2,61.8,477.8944211,0
2020-07-12,-2.8,0,-3.6,11.3,12.1,0,0.1,-44.1,12,-6.2,26.7,28.1,29.8,26.4,26.9,0,-43.4,-46.2,60.3,477.8944211,0
2020-07-12,-1.4,0,7.6,11.1,12.2,0,0,-43.4,12.2,-5.5,27,28.1,30.2,26.4,27.1,0,-43.4,-44.8,60.4,478.2543491,0
2020-07-12,-1.4,0,-6.3,10.9,12.3,0,0.1,-43.4,12.3,-4.8,27.3,28.2,30.4,26.7,27.3,0,-43.4,-44.8,61.9,478.2543491,0
2020-07-12,-2.1,0,2.9,10.7,12.3,0.1,0.2,-43.4,12.2,-3.4,27.4,28.6,30.4,26.7,27.4,0,-43.4,-45.5,62.9,478.6142771,0
2020-07-12,-2.1,0,9.2,10.7,12.3,0,0.1,-43.4,12.2,-3.4,27.5,28.7,30.3,26.9,27.6,0,-43.4,-45.5,63.4,478.9742052,0
2020-07-12,-2.8,0,-0.4,10.7,12.2,0,0.2,-43.4,12.1,-3.4,27.5,28.7,29.9,27,27.7,0,-43.4,-46.2,63.4,478.9742052,0
2020-07-12,-2.1,0,7.1,10.6,12.2,0,0.2,-44.1,11.9,-4.1,27.3,28.7,29.6,27,27.7,0,-44.1,-46.2,62.5,479.3341332,0
2020-07-12,-1.4,0,6.8,10.3,12.1,0,0.2,-44.1,11.9,-4.8,27.2,28.8,29.3,27.1,27.7,0,-44.8,-46.2,61.7,479.6940612,0
2020-07-12,-2.1,0,-1.5,10.2,11.9,0,0.2,-44.1,11.8,-4.8,27.1,28.8,29.2,27.1,27.8,0,-44.8,-46.9,61.1,479.6940612,0
2020-07-12,-1.4,0,1.2,10.3,11.9,0,0.2,-44.8,11.7,-4.8,27.1,28.9,29,27.1,27.8,0,-45.5,-46.9,60.7,480.0539892,0
2020-07-13,-2.1,0,7.7,10.4,11.8,0,0.2,-44.8,11.7,-4.8,27,28.9,28.9,27.2,27.8,0,-44.8,-46.9,60,480.4139172,0
